i,time,open,high,low,close,volume,date
10085,1597629600000.0,11843.68,11868.0,11769.78,11860.27,1539.784049,2020-08-17 02:00:00
10086,1597633200000.0,11860.26,11872.82,11837.48,11844.71,1295.923737,2020-08-17 03:00:00
10087,1597636800000.0,11844.72,11858.91,11802.35,11809.38,1454.171816,2020-08-17 04:00:00
10088,1597640400000.0,11809.39,11836.9,11790.0,11800.01,1688.936106,2020-08-17 05:00:00
10089,1597644000000.0,11800.0,11846.74,11785.23,11806.37,1635.289058,2020-08-17 06:00:00
10090,1597647600000.0,11806.37,11843.01,11792.32,11807.21,1920.515487,2020-08-17 07:00:00
10091,1597651200000.0,11806.94,11885.0,11806.91,11868.77,2363.726445,2020-08-17 08:00:00
10092,1597654800000.0,11868.97,11890.0,11850.0,11856.31,2230.740279,2020-08-17 09:00:00
10093,1597658400000.0,11856.31,11899.0,11850.0,11860.84,2121.748005,2020-08-17 10:00:00
10094,1597662000000.0,11860.83,11920.0,11856.64,11908.65,2543.283358,2020-08-17 11:00:00
10095,1597665600000.0,11908.67,11918.0,11859.92,11880.9,2976.841019,2020-08-17 12:00:00
10096,1597669200000.0,11880.9,12197.99,11780.0,12119.5,13856.820044,2020-08-17 13:00:00
10097,1597672800000.0,12119.5,12193.55,12091.08,12165.1,7423.036324,2020-08-17 14:00:00
10098,1597676400000.0,12165.1,12455.0,12129.87,12421.55,10686.299089,2020-08-17 15:00:00
10099,1597680000000.0,12421.84,12468.0,12286.0,12363.36,6854.398796,2020-08-17 16:00:00
10100,1597683600000.0,12363.36,12410.0,12315.0,12365.06,3752.894561,2020-08-17 17:00:00
10101,1597687200000.0,12365.42,12386.85,12263.04,12306.64,3357.99092,2020-08-17 18:00:00
10102,1597690800000.0,12306.64,12341.0,12262.78,12328.53,2474.262349,2020-08-17 19:00:00
10103,1597694400000.0,12328.53,12359.98,12282.76,12313.63,2221.850947,2020-08-17 20:00:00
10104,1597698000000.0,12314.03,12345.22,12277.88,12315.6,1607.775024,2020-08-17 21:00:00
10105,1597701600000.0,12315.55,12381.96,12313.61,12371.51,2237.644804,2020-08-17 22:00:00
10106,1597705200000.0,12371.53,12406.86,12210.0,12281.13,4694.699774,2020-08-17 23:00:00
10107,1597708800000.0,12281.15,12344.96,12277.25,12337.11,2124.672972,2020-08-18 00:00:00
10108,1597712400000.0,12336.98,12387.77,12305.45,12327.33,2611.151761,2020-08-18 01:00:00
10109,1597716000000.0,12327.33,12355.0,12293.05,12354.35,2184.339386,2020-08-18 02:00:00
10110,1597719600000.0,12354.36,12360.56,12269.73,12299.43,2422.144092,2020-08-18 03:00:00
10111,1597723200000.0,12299.43,12310.0,12219.36,12246.15,2768.899385,2020-08-18 04:00:00
10112,1597726800000.0,12246.27,12274.98,12200.0,12224.22,2756.335277,2020-08-18 05:00:00
10113,1597730400000.0,12224.97,12264.9,12192.0,12255.77,2857.624364,2020-08-18 06:00:00
10114,1597734000000.0,12255.76,12267.28,12219.98,12260.77,1983.029801,2020-08-18 07:00:00
10115,1597737600000.0,12260.91,12282.27,12243.45,12248.34,2180.875505,2020-08-18 08:00:00
10116,1597741200000.0,12248.26,12257.43,12211.34,12217.75,2124.654484,2020-08-18 09:00:00
10117,1597744800000.0,12217.98,12296.69,12180.0,12275.55,3484.769989,2020-08-18 10:00:00
10118,1597748400000.0,12275.66,12278.75,12157.24,12170.43,2855.678359,2020-08-18 11:00:00
10119,1597752000000.0,12165.76,12247.8,12158.04,12247.62,3324.248493,2020-08-18 12:00:00
10120,1597755600000.0,12247.62,12259.99,12013.36,12154.54,5263.402367,2020-08-18 13:00:00
10121,1597759200000.0,12154.71,12188.72,11817.93,11941.36,12502.394846,2020-08-18 14:00:00
10122,1597762800000.0,11941.37,12032.49,11904.0,11934.41,4758.451511,2020-08-18 15:00:00
10123,1597766400000.0,11934.41,12015.25,11850.02,11982.97,3930.363186,2020-08-18 16:00:00
10124,1597770000000.0,11982.98,12040.0,11963.59,11983.21,2610.821269,2020-08-18 17:00:00
10125,1597773600000.0,11983.22,12010.95,11948.4,11978.18,2344.247875,2020-08-18 18:00:00
10126,1597777200000.0,11978.19,12029.0,11964.63,11982.0,1993.814009,2020-08-18 19:00:00
10127,1597780800000.0,11981.99,12037.86,11978.07,12022.99,2092.067774,2020-08-18 20:00:00
10128,1597784400000.0,12022.99,12087.0,12017.23,12060.81,2153.950463,2020-08-18 21:00:00
10129,1597788000000.0,12060.81,12084.03,12027.15,12047.15,1719.402949,2020-08-18 22:00:00
10130,1597791600000.0,12047.16,12047.16,11942.8,11945.01,2876.49541,2020-08-18 23:00:00
10131,1597795200000.0,11945.1,12000.0,11915.0,11985.88,1846.07903,2020-08-19 00:00:00
10132,1597798800000.0,11985.79,12020.08,11953.56,11968.39,1382.495228,2020-08-19 01:00:00
10133,1597802400000.0,11968.39,11971.94,11890.0,11912.08,2523.071064,2020-08-19 02:00:00
10134,1597806000000.0,11912.08,11939.72,11822.0,11837.11,3250.489317,2020-08-19 03:00:00
10135,1597809600000.0,11837.11,11874.24,11650.0,11754.29,8233.579447,2020-08-19 04:00:00
10136,1597813200000.0,11754.17,11793.76,11688.96,11711.35,3552.437825,2020-08-19 05:00:00
10137,1597816800000.0,11711.35,11751.38,11612.71,11732.36,4122.466448,2020-08-19 06:00:00
10138,1597820400000.0,11732.35,11826.51,11720.0,11823.34,3259.010133,2020-08-19 07:00:00
10139,1597824000000.0,11823.34,11837.0,11770.0,11788.05,3059.645074,2020-08-19 08:00:00
10140,1597827600000.0,11788.34,11849.9,11784.4,11792.38,3336.900738,2020-08-19 09:00:00
10141,1597831200000.0,11792.28,11801.53,11733.01,11799.7,2736.499479,2020-08-19 10:00:00
10142,1597834800000.0,11799.71,11865.0,11781.56,11842.48,2898.006081,2020-08-19 11:00:00
10143,1597838400000.0,11842.15,11859.53,11795.77,11855.51,2229.026328,2020-08-19 12:00:00
10144,1597842000000.0,11855.57,11914.67,11806.22,11863.73,3273.795448,2020-08-19 13:00:00
10145,1597845600000.0,11863.73,11876.23,11728.24,11750.62,3139.091865,2020-08-19 14:00:00
10146,1597849200000.0,11750.62,11772.0,11700.0,11726.5,3052.280191,2020-08-19 15:00:00
10147,1597852800000.0,11726.38,11800.0,11651.42,11754.2,3757.11365,2020-08-19 16:00:00
10148,1597856400000.0,11754.2,11780.0,11715.01,11779.34,2106.580765,2020-08-19 17:00:00
10149,1597860000000.0,11779.34,11780.22,11652.73,11738.48,3367.985303,2020-08-19 18:00:00
10150,1597863600000.0,11738.12,11746.78,11639.81,11649.84,2967.76416,2020-08-19 19:00:00
10151,1597867200000.0,11649.79,11720.15,11561.0,11715.12,4325.114505,2020-08-19 20:00:00
10152,1597870800000.0,11715.36,11763.13,11691.84,11706.15,2171.665587,2020-08-19 21:00:00
10153,1597874400000.0,11706.25,11773.57,11684.25,11737.88,1772.263475,2020-08-19 22:00:00
10154,1597878000000.0,11737.87,11758.0,11702.24,11754.59,1576.808465,2020-08-19 23:00:00
10155,1597881600000.0,11754.38,11825.78,11746.55,11786.3,2150.864945,2020-08-20 00:00:00
10156,1597885200000.0,11786.31,11811.32,11750.0,11756.57,1345.185688,2020-08-20 01:00:00
10157,1597888800000.0,11756.56,11769.87,11694.49,11739.32,1936.315261,2020-08-20 02:00:00
10158,1597892400000.0,11739.33,11753.52,11690.75,11699.79,1611.310188,2020-08-20 03:00:00
10159,1597896000000.0,11699.79,11739.56,11679.01,11715.43,1248.168008,2020-08-20 04:00:00
10160,1597899600000.0,11715.43,11719.26,11680.58,11695.96,1310.878208,2020-08-20 05:00:00
10161,1597903200000.0,11695.95,11792.62,11668.0,11762.92,2345.698947,2020-08-20 06:00:00
10162,1597906800000.0,11762.93,11770.4,11700.0,11703.88,1538.76398,2020-08-20 07:00:00
10163,1597910400000.0,11703.88,11777.0,11685.0,11760.01,2260.18131,2020-08-20 08:00:00
10164,1597914000000.0,11760.01,11803.0,11738.42,11780.49,1775.092712,2020-08-20 09:00:00
10165,1597917600000.0,11780.24,11802.54,11748.15,11777.49,1854.808656,2020-08-20 10:00:00
10166,1597921200000.0,11777.48,11817.13,11736.68,11817.13,2042.629734,2020-08-20 11:00:00
10167,1597924800000.0,11817.14,11844.88,11776.64,11783.26,2405.740141,2020-08-20 12:00:00
10168,1597928400000.0,11783.27,11827.6,11738.81,11816.55,2576.71148,2020-08-20 13:00:00
10169,1597932000000.0,11816.38,11888.0,11790.03,11840.16,2384.033213,2020-08-20 14:00:00
10170,1597935600000.0,11842.04,11860.55,11812.0,11854.35,2568.553343,2020-08-20 15:00:00
10171,1597939200000.0,11854.34,11880.01,11822.0,11840.99,2701.22782,2020-08-20 16:00:00
10172,1597942800000.0,11840.99,11854.94,11814.57,11816.49,2105.60393,2020-08-20 17:00:00
10173,1597946400000.0,11816.49,11868.95,11814.34,11859.68,2130.177372,2020-08-20 18:00:00
10174,1597950000000.0,11859.69,11873.15,11838.33,11843.09,1749.971184,2020-08-20 19:00:00
10175,1597953600000.0,11843.09,11880.0,11840.89,11853.06,1770.422274,2020-08-20 20:00:00
10176,1597957200000.0,11853.07,11880.0,11815.0,11826.39,1494.32524,2020-08-20 21:00:00
10177,1597960800000.0,11826.34,11838.03,11804.67,11822.36,1412.666822,2020-08-20 22:00:00
10178,1597964400000.0,11822.36,11871.47,11818.63,11853.55,1365.923895,2020-08-20 23:00:00
10179,1597968000000.0,11853.54,11878.0,11823.45,11830.01,2226.935367,2020-08-21 00:00:00
10180,1597971600000.0,11830.0,11837.57,11788.96,11807.5,1846.951661,2020-08-21 01:00:00
10181,1597975200000.0,11807.51,11829.99,11792.16,11795.11,2131.75929,2020-08-21 02:00:00
10182,1597978800000.0,11795.2,11872.63,11778.44,11866.58,3211.837076,2020-08-21 03:00:00
10183,1597982400000.0,11866.58,11870.0,11835.7,11869.99,1875.147546,2020-08-21 04:00:00
10184,1597986000000.0,11869.99,11870.0,11835.96,11849.03,1597.799597,2020-08-21 05:00:00
10185,1597989600000.0,11849.02,11849.65,11805.55,11825.26,1959.523378,2020-08-21 06:00:00
10186,1597993200000.0,11825.25,11858.91,11813.37,11838.07,2090.36927,2020-08-21 07:00:00
10187,1597996800000.0,11838.08,11838.19,11800.0,11829.99,2520.014267,2020-08-21 08:00:00
10188,1598000400000.0,11829.98,11832.03,11767.0,11776.47,2096.214694,2020-08-21 09:00:00
10189,1598004000000.0,11776.48,11789.05,11732.0,11766.27,2823.953842,2020-08-21 10:00:00
10190,1598007600000.0,11766.28,11773.77,11688.04,11715.61,3246.869216,2020-08-21 11:00:00
10191,1598011200000.0,11715.6,11774.92,11626.0,11760.24,5011.351742,2020-08-21 12:00:00
10192,1598014800000.0,11760.24,11771.78,11688.04,11697.29,2432.713879,2020-08-21 13:00:00
10193,1598018400000.0,11697.29,11749.49,11674.44,11735.75,2250.914962,2020-08-21 14:00:00
10194,1598022000000.0,11735.75,11762.81,11711.81,11720.0,2081.165217,2020-08-21 15:00:00
10195,1598025600000.0,11720.01,11750.0,11658.73,11660.39,2523.213153,2020-08-21 16:00:00
10196,1598029200000.0,11660.37,11767.5,11605.42,11693.53,4598.987505,2020-08-21 17:00:00
10197,1598032800000.0,11693.53,11699.85,11605.46,11671.21,3398.226149,2020-08-21 18:00:00
10198,1598036400000.0,11671.2,11719.24,11663.69,11670.83,2227.119512,2020-08-21 19:00:00
10199,1598040000000.0,11670.89,11710.79,11613.01,11615.75,1913.476966,2020-08-21 20:00:00
10200,1598043600000.0,11615.54,11650.53,11485.81,11535.0,5456.939071,2020-08-21 21:00:00
10201,1598047200000.0,11535.1,11597.96,11518.65,11553.05,2418.781248,2020-08-21 22:00:00
10202,1598050800000.0,11552.87,11580.1,11495.0,11531.34,2508.041534,2020-08-21 23:00:00
10203,1598054400000.0,11531.23,11543.15,11401.12,11419.63,4732.177145,2020-08-22 00:00:00
10204,1598058000000.0,11419.74,11462.28,11376.81,11453.62,3023.78741,2020-08-22 01:00:00
10205,1598061600000.0,11453.57,11486.75,11424.48,11456.95,1691.420075,2020-08-22 02:00:00
10206,1598065200000.0,11456.95,11482.49,11436.74,11474.02,1329.29952,2020-08-22 03:00:00
10207,1598068800000.0,11474.02,11474.37,11411.87,11422.83,1523.718546,2020-08-22 04:00:00
10208,1598072400000.0,11422.83,11479.93,11422.82,11471.12,1389.719983,2020-08-22 05:00:00
10209,1598076000000.0,11471.31,11588.0,11471.31,11564.03,2462.403447,2020-08-22 06:00:00
10210,1598079600000.0,11564.02,11589.56,11528.45,11579.61,1915.739351,2020-08-22 07:00:00
10211,1598083200000.0,11579.6,11640.0,11550.01,11574.28,2455.828649,2020-08-22 08:00:00
10212,1598086800000.0,11574.05,11587.99,11544.0,11587.6,1643.338014,2020-08-22 09:00:00
10213,1598090400000.0,11587.51,11599.15,11559.24,11570.0,1837.108792,2020-08-22 10:00:00
10214,1598094000000.0,11570.0,11579.21,11545.25,11560.99,1448.422721,2020-08-22 11:00:00
10215,1598097600000.0,11561.0,11611.48,11560.99,11588.92,1847.559041,2020-08-22 12:00:00
10216,1598101200000.0,11588.93,11600.0,11560.59,11595.75,1484.142826,2020-08-22 13:00:00
10217,1598104800000.0,11595.76,11642.81,11567.21,11619.35,1796.61975,2020-08-22 14:00:00
10218,1598108400000.0,11619.36,11636.1,11578.59,11583.1,1535.254752,2020-08-22 15:00:00
10219,1598112000000.0,11583.1,11593.57,11553.77,11584.95,1782.311216,2020-08-22 16:00:00
10220,1598115600000.0,11584.75,11610.0,11557.23,11599.91,1537.221981,2020-08-22 17:00:00
10221,1598119200000.0,11599.91,11618.4,11593.68,11602.53,1356.621634,2020-08-22 18:00:00
10222,1598122800000.0,11602.53,11609.28,11581.95,11590.26,1094.238988,2020-08-22 19:00:00
10223,1598126400000.0,11590.26,11611.0,11570.27,11609.31,1205.632883,2020-08-22 20:00:00
10224,1598130000000.0,11609.31,11680.0,11598.45,11667.02,1634.756744,2020-08-22 21:00:00
10225,1598133600000.0,11667.01,11684.78,11642.0,11664.15,1554.439571,2020-08-22 22:00:00
10226,1598137200000.0,11664.16,11686.0,11656.63,11662.96,1396.938607,2020-08-22 23:00:00
10227,1598140800000.0,11663.51,11688.81,11606.72,11645.21,2018.427323,2020-08-23 00:00:00
10228,1598144400000.0,11645.21,11655.49,11612.57,11644.58,1349.488114,2020-08-23 01:00:00
10229,1598148000000.0,11644.59,11652.76,11603.51,11608.56,1552.194466,2020-08-23 02:00:00
10230,1598151600000.0,11608.56,11625.79,11584.6,11599.18,1344.901842,2020-08-23 03:00:00
10231,1598155200000.0,11599.18,11613.4,11582.94,11600.39,1111.945743,2020-08-23 04:00:00
10232,1598158800000.0,11600.32,11600.42,11555.26,11577.86,1272.621538,2020-08-23 05:00:00
10233,1598162400000.0,11577.85,11613.63,11565.58,11607.94,1102.114716,2020-08-23 06:00:00
10234,1598166000000.0,11607.95,11623.5,11598.23,11616.46,1049.820169,2020-08-23 07:00:00
10235,1598169600000.0,11616.46,11619.88,11567.0,11570.0,1357.801106,2020-08-23 08:00:00
10236,1598173200000.0,11570.0,11603.94,11544.0,11588.24,1252.19288,2020-08-23 09:00:00
10237,1598176800000.0,11588.22,11588.27,11518.69,11528.7,1879.036496,2020-08-23 10:00:00
10238,1598180400000.0,11528.71,11554.42,11514.13,11526.53,1758.63343,2020-08-23 11:00:00
10239,1598184000000.0,11526.54,11563.68,11521.43,11561.0,1341.649284,2020-08-23 12:00:00
10240,1598187600000.0,11560.99,11669.89,11547.26,11591.62,2500.530225,2020-08-23 13:00:00
10241,1598191200000.0,11591.62,11622.52,11580.0,11620.07,1406.883382,2020-08-23 14:00:00
10242,1598194800000.0,11620.08,11657.26,11610.0,11653.25,2000.597791,2020-08-23 15:00:00
10243,1598198400000.0,11653.26,11659.3,11620.26,11635.98,1829.099887,2020-08-23 16:00:00
10244,1598202000000.0,11635.98,11656.48,11619.61,11632.75,2443.618833,2020-08-23 17:00:00
10245,1598205600000.0,11632.74,11678.65,11628.71,11663.79,1994.93793,2020-08-23 18:00:00
10246,1598209200000.0,11663.79,11693.72,11650.57,11684.97,1677.096164,2020-08-23 19:00:00
10247,1598212800000.0,11684.98,11718.07,11664.61,11665.99,2044.200959,2020-08-23 20:00:00
10248,1598216400000.0,11665.99,11679.82,11638.58,11670.13,1259.230003,2020-08-23 21:00:00
10249,1598220000000.0,11670.12,11685.45,11640.0,11648.73,1184.785665,2020-08-23 22:00:00
10250,1598223600000.0,11648.72,11678.7,11643.86,11648.13,1168.196744,2020-08-23 23:00:00
10251,1598227200000.0,11648.12,11650.68,11585.09,11629.95,2310.921494,2020-08-24 00:00:00
10252,1598230800000.0,11629.94,11636.63,11601.81,11635.82,1600.274056,2020-08-24 01:00:00
10253,1598234400000.0,11635.82,11667.99,11635.06,11650.24,1957.485711,2020-08-24 02:00:00
10254,1598238000000.0,11650.23,11689.0,11643.98,11684.4,2112.88802,2020-08-24 03:00:00
10255,1598241600000.0,11684.4,11690.0,11658.11,11678.76,1345.322602,2020-08-24 04:00:00
10256,1598245200000.0,11678.77,11681.78,11651.08,11655.3,1375.123172,2020-08-24 05:00:00
10257,1598248800000.0,11655.3,11756.98,11641.1,11752.72,2685.045869,2020-08-24 06:00:00
10258,1598252400000.0,11752.72,11775.0,11739.18,11758.58,2750.74261,2020-08-24 07:00:00
10259,1598256000000.0,11758.57,11808.75,11758.57,11780.78,2936.419358,2020-08-24 08:00:00
10260,1598259600000.0,11780.96,11790.71,11758.58,11782.21,1662.066374,2020-08-24 09:00:00
10261,1598263200000.0,11782.2,11800.0,11764.4,11773.39,1976.85065,2020-08-24 10:00:00
10262,1598266800000.0,11773.4,11824.9,11773.39,11793.05,2756.633555,2020-08-24 11:00:00
10263,1598270400000.0,11793.04,11820.0,11773.05,11775.37,2211.152258,2020-08-24 12:00:00
10264,1598274000000.0,11775.37,11793.72,11757.06,11762.01,2031.006585,2020-08-24 13:00:00
10265,1598277600000.0,11762.0,11790.32,11730.08,11730.35,2560.207167,2020-08-24 14:00:00
10266,1598281200000.0,11730.36,11766.24,11726.42,11764.03,1845.771779,2020-08-24 15:00:00
10267,1598284800000.0,11764.04,11786.51,11738.51,11758.82,1974.450605,2020-08-24 16:00:00
10268,1598288400000.0,11758.82,11762.04,11731.0,11747.26,1744.158676,2020-08-24 17:00:00
10269,1598292000000.0,11747.27,11757.1,11720.35,11734.76,1520.997962,2020-08-24 18:00:00
10270,1598295600000.0,11734.77,11750.99,11699.04,11748.39,1653.956311,2020-08-24 19:00:00
10271,1598299200000.0,11748.38,11748.39,11705.45,11726.24,1307.932883,2020-08-24 20:00:00
10272,1598302800000.0,11726.24,11779.01,11713.9,11755.09,1178.931712,2020-08-24 21:00:00
10273,1598306400000.0,11755.11,11760.46,11730.5,11754.31,1238.127617,2020-08-24 22:00:00
10274,1598310000000.0,11754.31,11790.0,11747.24,11748.2,1475.924841,2020-08-24 23:00:00
10275,1598313600000.0,11748.19,11764.46,11730.24,11739.67,1595.29,2020-08-25 00:00:00
10276,1598317200000.0,11739.67,11767.85,11734.07,11760.48,1032.330995,2020-08-25 01:00:00
10277,1598320800000.0,11760.42,11760.43,11677.0,11680.1,2227.958186,2020-08-25 02:00:00
10278,1598324400000.0,11680.1,11694.95,11656.54,11669.58,1890.271917,2020-08-25 03:00:00
10279,1598328000000.0,11669.57,11688.83,11648.47,11678.03,1565.714122,2020-08-25 04:00:00
10280,1598331600000.0,11678.03,11699.98,11661.78,11665.0,1473.910192,2020-08-25 05:00:00
10281,1598335200000.0,11665.0,11668.42,11592.35,11612.59,2338.477886,2020-08-25 06:00:00
10282,1598338800000.0,11612.58,11612.72,11550.0,11586.41,2983.445872,2020-08-25 07:00:00
10283,1598342400000.0,11586.41,11587.33,11510.57,11580.34,2597.68769,2020-08-25 08:00:00
10284,1598346000000.0,11580.34,11602.0,11565.11,11599.24,1719.937712,2020-08-25 09:00:00
10285,1598349600000.0,11599.24,11650.0,11576.64,11637.25,1826.179234,2020-08-25 10:00:00
10286,1598353200000.0,11637.26,11659.15,11607.57,11614.44,2319.777405,2020-08-25 11:00:00
10287,1598356800000.0,11614.44,11614.44,11450.0,11491.77,5852.314082,2020-08-25 12:00:00
10288,1598360400000.0,11491.76,11535.15,11402.09,11445.88,4231.300279,2020-08-25 13:00:00
10289,1598364000000.0,11445.87,11445.88,11328.03,11392.46,5592.647045,2020-08-25 14:00:00
10290,1598367600000.0,11392.45,11430.0,11346.17,11419.41,3343.350845,2020-08-25 15:00:00
10291,1598371200000.0,11419.42,11443.14,11300.0,11325.53,4033.753804,2020-08-25 16:00:00
10292,1598374800000.0,11325.53,11353.38,11180.0,11230.87,6623.26431,2020-08-25 17:00:00
10293,1598378400000.0,11230.86,11317.67,11117.64,11296.28,5672.975553,2020-08-25 18:00:00
10294,1598382000000.0,11296.28,11332.22,11250.88,11294.0,2525.753047,2020-08-25 19:00:00
10295,1598385600000.0,11294.0,11328.8,11221.03,11258.21,2664.245994,2020-08-25 20:00:00
10296,1598389200000.0,11258.22,11316.7,11257.91,11293.32,1435.500863,2020-08-25 21:00:00
10297,1598392800000.0,11293.31,11388.0,11292.26,11354.66,2256.876168,2020-08-25 22:00:00
10298,1598396400000.0,11354.66,11381.89,11315.57,11318.42,1787.960071,2020-08-25 23:00:00
10299,1598400000000.0,11318.42,11330.94,11250.0,11281.76,2245.408782,2020-08-26 00:00:00
10300,1598403600000.0,11281.46,11350.0,11281.46,11334.13,1741.568627,2020-08-26 01:00:00
10301,1598407200000.0,11334.13,11399.98,11334.13,11393.1,1819.248057,2020-08-26 02:00:00
10302,1598410800000.0,11393.11,11400.0,11326.2,11365.23,1574.131733,2020-08-26 03:00:00
10303,1598414400000.0,11365.24,11395.0,11345.75,11352.52,1613.289263,2020-08-26 04:00:00
10304,1598418000000.0,11352.37,11392.56,11352.23,11359.56,1493.957453,2020-08-26 05:00:00
10305,1598421600000.0,11359.56,11369.33,11301.8,11321.47,1999.342804,2020-08-26 06:00:00
10306,1598425200000.0,11321.46,11365.0,11296.14,11348.06,2231.831559,2020-08-26 07:00:00
10307,1598428800000.0,11348.05,11376.23,11327.09,11362.09,2303.913809,2020-08-26 08:00:00
10308,1598432400000.0,11362.09,11379.86,11346.88,11366.51,2053.855531,2020-08-26 09:00:00
10309,1598436000000.0,11366.41,11445.02,11366.41,11391.65,3068.009198,2020-08-26 10:00:00
10310,1598439600000.0,11391.65,11437.96,11370.01,11378.58,2330.965055,2020-08-26 11:00:00
10311,1598443200000.0,11378.59,11415.24,11262.23,11310.53,3759.148563,2020-08-26 12:00:00
10312,1598446800000.0,11310.52,11418.0,11244.0,11398.38,3712.207998,2020-08-26 13:00:00
10313,1598450400000.0,11398.38,11500.0,11394.76,11440.25,4637.207306,2020-08-26 14:00:00
